order_id,customer_id,product_id,order_date,order_value
a29dad08-2a54-4c28-9cd0-d772440d761d,1050,513,02-01-2024,371.1
3d35286e-738e-43e5-91cb-0dd12c781f63,1006,530,22-02-2025,54.44
059f16f2-90d3-44ee-937d-f83ea8f538db,1089,545,24-08-2024,828.33
776a60f9-1c34-4e08-b949-63bc712b6bc9,1034,543,05-06-2023,1876.3
5885e365-135a-4559-a2c6-8720e87cd099,1086,507,28-12-2023,275.22
5f83b133-8aa5-449d-8c16-3f0f2ef91821,1041,506,23-03-2024,793.61
5a33102f-8216-4c61-872a-29c26d5bcee2,1028,523,18-05-2023,409.6
874188db-3753-4092-b128-c80054068ead,1050,505,06-03-2023,533.04
4569f685-fad6-48e5-a08b-f976473a6e95,1037,531,04-01-2025,1100.91
c550f6d4-69a5-4d7d-8995-30012e3bd9d8,1092,549,01-03-2024,941.75
b57f736d-7300-4f5b-8433-aa41eb09d604,1011,544,13-01-2024,1085.15
fc3cf024-b90c-4cde-8b01-c33723e03410,1016,516,03-08-2024,657.71
a470bc92-e7c1-472f-ba59-99c8ceba44d0,1016,505,10-01-2025,947.16
e71886c9-521d-4671-b074-ca8dd94f1159,1090,529,15-06-2023,618.59
fc054699-99bb-441c-b405-dc69feb10cce,1058,507,21-04-2023,1037.64
caa83836-4ca8-4e6a-96f2-e785ab2fa153,1083,531,07-08-2023,419.01
2e7fae40-4e32-4632-a538-19aea1084975,1088,542,04-10-2024,1622.36
1a0cf53c-2966-42fa-af80-764c9232f0ea,1095,504,23-04-2023,611.77
c5441402-ed7b-40ca-9b09-66016a69c714,1082,511,31-03-2025,1986.98
d7f9c6a5-d9bd-4489-b62b-cce1a57c27d6,1061,502,12-05-2023,1475.55
9af7d76e-38ee-4a6d-b43c-fc924105ec62,1086,531,27-03-2023,1940.05
5ec5f887-a127-449a-a725-a952496d5a99,1093,522,16-11-2024,1367.24
18506170-c219-43a5-84e5-17004c01b7a9,1071,519,18-09-2024,1238.42
c70bd001-4e91-492f-8c70-39aabace4d27,1013,504,01-11-2023,95.34
346f859c-f31c-4836-9360-40041c86b683,1002,550,24-10-2023,900.29
8953c310-54fb-4c45-a744-d637e6637e34,1011,503,07-01-2023,1847.43
3dc65a9d-ff7c-451b-837b-7a12e3409de5,1074,536,05-10-2023,596.72
74fcb324-fa55-4995-af3a-ec76c19ca149,1052,545,05-04-2024,61.19
8c108acc-5b74-4d98-b22e-f1431a1a1777,1015,532,30-09-2023,1653.54
79eac50e-641c-4743-a75f-1c5280d8ec53,1001,545,22-04-2023,1172.11
7d6bbb1d-25c9-4720-919e-c170fe51c503,1049,531,22-03-2024,639.86
15532621-91e1-4ef2-96ab-7611ad29c219,1016,521,03-12-2024,641.45
1f7b1a31-8135-4c29-991e-c18a744443f1,1066,541,27-08-2023,1434.07
c8edbee3-c072-478d-80b2-419ea9d73fdd,1045,507,25-11-2024,347.62
028582d6-5cf7-4b9f-934e-547e33a2052b,1041,504,02-09-2023,1674.1
902d578c-5323-4c0d-a6b1-f8baa214d434,1064,519,20-03-2023,1399.09
3f7ef5e6-a361-42dd-a5bf-22f638f337b7,1029,521,19-11-2024,1242.43
f127343b-ec12-49e6-b3eb-2ca058aed74e,1093,534,03-09-2024,585.58
9885c61c-f2d8-464b-8bf6-f7d5197fb50e,1031,534,08-01-2024,412.23
fdd18781-c598-4878-929e-af4ae0f9b99f,1097,541,14-11-2024,1720.15
f67a9916-db17-4184-98ec-48a7446ec5d6,1038,539,09-12-2023,1949.41
62dec5c4-999a-4b1c-9e78-d6ec71f7b75a,1057,547,17-01-2025,1985.42
5dfa9459-8d84-42da-bd60-3be1994b7d57,1069,515,05-06-2024,689.98
50b3a943-135f-440f-81ea-7216c6582646,1087,524,31-07-2024,263.33
e02b3d05-52b6-43bd-abe3-de0987589069,1085,532,16-12-2024,1336.36
7ebfbc80-16dc-4a17-bc8c-a64fb8eecdd7,1018,538,29-04-2024,857.67
26af34dd-7dc2-46e8-b1e3-cd097ed3c0c5,1093,509,18-09-2024,1286.51
eddab528-0fd6-4735-a80f-8d5325b41374,1073,508,18-02-2024,1100.9
80f19ada-46ff-4fed-a7f3-3236b13c58db,1026,516,01-11-2024,810.75
1711f2b9-81c6-40a0-a65a-905b900156f9,1029,548,04-04-2024,850.29
dc604b01-be3f-4c80-b9ce-db7308f0d77d,1023,541,27-08-2023,1693.05
35cfea23-25d0-49ec-bc58-a42f6930ade7,1098,522,26-07-2024,514.2
c8fd88b3-f50a-4582-94c2-325c220d237f,1047,550,16-03-2023,473.79
1f1c5efa-43ce-4647-8827-8504900253e7,1073,522,02-10-2024,614.24
bc156299-48a9-44f8-abfa-fded236d2c7a,1024,509,21-07-2023,1961.06
ca0af706-bbaa-4d32-b9e2-7c17618936ea,1071,516,28-12-2024,42.82
eeb177fd-3787-49ee-8cbb-985dd94452b4,1045,504,26-03-2024,1841.19
f50ca077-0720-4c36-bd2e-a036b0a514c2,1054,504,29-03-2025,1640.59
f71f4068-644f-4dec-accd-38e7618e7d98,1017,542,24-01-2024,641.93
dfeb7b8d-081f-4947-add7-acab5dd6b030,1024,517,02-09-2024,1403.6
3c54fad5-f89c-4f71-8256-e1400c5e178c,1095,512,20-01-2025,533.21
ce6d6240-94c5-4e6b-ba89-6c2cd0b94d3b,1041,525,27-08-2023,736.51
b3786ba1-7b50-4ca5-b0a7-876d44aa3ae4,1098,538,11-04-2024,956.79
8437d043-13fa-488d-bd80-90e81432479d,1099,516,16-09-2023,1536.1
f5961bc5-a5a3-4255-854a-6a465269a3ca,1072,549,19-11-2023,854.11
bf6a2610-68b4-4f75-94a8-154ddc1a106a,1046,514,20-05-2023,1340.15
3c20c557-b7d8-4bab-b2b1-037c0c29e82b,1100,542,13-09-2023,144.06
af5c102b-c490-4fbe-b809-1bd572e8e836,1023,530,06-05-2024,62.05
25c5fc69-f09a-43b9-a561-ca7623e9116c,1016,517,27-01-2023,602.98
7915a077-d36c-4f80-96c7-5844f613b260,1061,525,23-03-2025,163.26
bdf73ba5-2ef6-4e14-b724-517aeef99c46,1008,504,28-08-2023,1007.56
07fc5c20-d96c-4118-ac5a-fa861ca020f4,1056,520,17-06-2023,170.62
592d820f-4591-4278-bc2e-3bb3cb150a27,1094,513,15-10-2024,780.81
fce65cdf-7f6c-46a7-8f71-7ef90f237364,1063,508,17-02-2023,624.43
ebe87965-1242-4c23-a1b6-32e2fe4e18b0,1063,527,05-02-2025,1693.31
1bf3b025-4844-4d80-ab43-a5c6c34d7e59,1015,501,15-11-2024,326.58
218c8cf5-e449-438a-a0d6-d330d46ac8a7,1091,534,27-10-2024,1066.79
30d20f9a-d7d0-4c44-a30e-69a06f99c19b,1096,541,08-11-2023,1157.82
7abbff9a-e92c-4c6e-b465-83aec4f9fc9d,1043,505,29-11-2024,127.84
2815c13f-d239-41be-b415-9e953ef629e2,1090,518,10-03-2023,903.98
2664ef90-42c1-4427-934f-aaea4ccbed2b,1071,540,23-02-2023,94.05
425bfc4d-8c30-4a86-9519-10655dabedd4,1016,524,05-06-2023,1175.51
1816aae9-fed7-4492-8476-8e365d4c6bc6,1005,515,09-07-2024,1116.15
190b9eef-fa55-4d2c-a93d-80e77599a223,1081,505,11-06-2024,1603.34
f0069a63-4521-4b92-8d43-d0a52540ed85,1028,542,24-09-2023,1670.89
e2f9ba95-d956-4dfc-a7b2-8da64b9a3782,1081,506,30-07-2024,104.43
6497438a-f8cf-4c36-b730-17df9e004bc0,1050,520,23-02-2024,42.36
04613635-1539-4149-9d07-98a8ef3bd45b,1002,525,02-08-2024,532.42
2796fe2c-3c98-483b-8407-7a8a2ae8aaa8,1032,547,25-01-2023,1044.76
2f339ce6-8ff5-4a84-84bd-164e71563ee7,1078,504,25-07-2024,511.52
0420fb34-fafe-48d7-825c-a30fb60ed2cd,1004,540,06-11-2024,1049.17
fdb5beb8-22d5-4850-b46c-4ca656c91f9f,1020,549,27-10-2024,1992.3
7ac745ab-f7e9-46da-b204-affdcff3db7a,1068,531,29-01-2024,473.57
364370db-ed7c-45be-8fc1-0827793b72a9,1032,547,27-12-2023,1910.85
ddf79f7a-c544-4b7f-a4a8-81a1263abd84,1099,510,12-09-2023,298.58
ab5edc64-fd92-489d-84c1-07ed3c6b5ec7,1074,540,01-10-2024,541.08
bf230968-b0f1-4dbd-9993-6cc140f43ec2,1098,524,28-01-2025,603.05
1af46364-8f9c-4670-8739-32d91309dfcc,1034,512,06-05-2023,313.8
1820ee5c-8e02-43fa-9d28-69e0cf63c86a,1040,543,29-06-2023,756.04
33fe7f09-4c67-4552-9f5c-89f8c0651b10,1010,519,31-05-2024,1833.07
70ddd35f-8b9d-4a78-b869-76d2f3f3f577,1003,515,18-01-2024,265.46
b71169f3-66f0-4b94-b815-47e040a594ae,1012,532,14-03-2023,488.66
c7eba6f7-ad63-41f0-abc1-8b34eec2e16f,1083,534,09-10-2023,1465.51
f8fae7d2-ca0c-473a-9296-51cb252f6882,1097,550,22-02-2023,1740.21
84f7ddde-dc17-4f94-b5b1-dbee5c2c7bd3,1026,542,30-07-2023,1660.5
fe925a91-95d2-4262-9ac3-ce25d66bd771,1003,544,18-08-2024,316.85
0f3b2eb1-da6e-48c9-b39d-b7692a40fec0,1004,512,07-04-2023,1320.03
349e69f4-ea98-4079-80c8-bd594fccdef5,1058,538,23-01-2024,1773.06
09699ade-15f6-4c67-b0a6-53be2341af62,1088,538,06-01-2023,1097.21
81620a06-fac7-4661-b6a0-105645090c1f,1077,505,17-09-2023,1193.14
09da6e13-1f08-418b-bb84-dc2eee2e055f,1036,530,06-02-2023,1407.46
a4f2079f-79e9-4780-8208-1f041e0ddeaa,1019,508,23-05-2024,85.9
8728b675-9fbd-4b44-a6e5-bf8cef2dbc7d,1052,526,21-06-2023,1381.2
fd9efb75-6d15-4072-9982-07766d112f2d,1028,523,10-05-2023,906.45
6ab3ba9b-191c-4afa-8dac-c6eedd5e2ac9,1014,509,07-05-2024,990.75
0cf856a5-399f-4a36-97c0-5622f2701f38,1017,522,24-09-2023,308.97
a369ecb5-44a2-4816-91c0-3adb95abf008,1011,541,29-04-2023,1395.4
7e2ddd5b-4fd7-44d9-8146-f9dfcf8d2d84,1051,535,31-01-2025,1375.49
85579259-c383-4fe5-8a94-c2e01100d8c6,1015,546,12-08-2024,1306.09
d55dcc7b-3fa2-4633-a616-f0a013503913,1035,544,13-06-2024,395.05
bd4de83e-f09c-40ac-b92c-85e67e138e07,1059,532,05-02-2025,965.27
fe6a0d9f-bdde-44b3-88b8-5fab44f28e37,1074,520,04-03-2024,748.79
6337529a-c84c-4aaf-bb20-6f2bb97b37b2,1078,510,05-04-2025,1527.06
38f0b22c-9d11-4f61-8b6b-89ac06e9b1ef,1095,503,08-04-2023,1582.49
9576f611-a841-447e-ae5c-55b214c06965,1085,550,27-06-2023,1973.66
1d819a4d-1c94-4697-99a1-1f025a37f4de,1068,522,24-05-2024,332.86
8454ee41-8f31-4318-8e51-ae90823f2264,1088,540,18-03-2024,1773.73
dca79be3-48da-4ff6-86aa-2051e249e828,1023,545,30-08-2024,809.42
5e34752f-3408-404d-b044-4b95202371b0,1042,510,24-07-2024,131.66
71453857-3e55-429a-9794-afe938ec04ef,1081,512,02-01-2024,1510.55
ab15e466-ccb6-4e69-bb6e-f93360bde265,1086,501,07-04-2025,705.09
8efd1471-c654-4598-a530-73efde43eb80,1012,526,26-09-2024,1889.98
2dcb859f-d771-474e-83eb-3bc341876eab,1043,519,02-04-2025,485.73
54ac5b79-de5c-47ae-89ca-0717d14d55cd,1064,507,30-09-2024,1890.12
c06d102f-9a8f-4660-972c-75c3a876e4e5,1012,508,15-04-2023,1956.82
7906fbf1-784a-4c38-af7d-fb2bc6bb4109,1037,547,31-10-2023,764.66
00b72a40-aab3-4b69-a714-9b952546f26f,1080,543,01-01-2024,491.7
f8e91350-43a5-41cb-b6b6-4be93e024698,1066,505,03-10-2024,1491.99
11315dbb-4119-49da-815e-aec302d447fe,1020,542,03-06-2023,1607.65
837b35a7-6340-462f-b60d-90b6aac73b4a,1061,520,02-04-2024,678.85
de0db44b-1ff8-4153-8e71-1cb20fad2137,1008,538,13-08-2024,1270.08
0e303f06-ca4e-4fe1-9919-07412230e480,1016,539,27-02-2024,643.4
0eba58c4-de92-40f6-abe8-bdf249b6d512,1091,515,08-04-2024,667.49
c2ae81d8-d389-4a0b-b028-b946620a6370,1069,513,15-03-2023,1112.58
bada6e4d-be5b-4b1f-aa79-50a1b78c954a,1081,533,15-09-2024,609.28
0f498e71-120f-4746-a23d-f7fd17be0cf9,1055,532,03-01-2023,747.49
72d7ffac-3952-4315-99d1-99d4f21d5c5c,1088,536,21-01-2024,1019.89
7665623e-f79b-4474-92f2-d49e4dc58e3a,1075,534,10-02-2024,221.09
a3902511-8bb7-44d2-8d8e-b614ec8c6cdb,1014,526,02-03-2024,840.53
9aa92fd0-7631-46db-a247-50c78ddccd5c,1098,510,14-11-2023,1380.7
394e98ba-29f5-42ac-9d21-5337545dae69,1046,520,13-03-2025,276.98
7cbc6c83-6af2-4551-869d-0d581802e23e,1017,529,08-09-2024,1599.13
a7bf51c8-11fa-441b-9fb8-e52b8082960d,1006,546,21-03-2025,1857.14
b1496e73-5c0b-4139-9491-0681746b3fb1,1048,512,31-01-2025,1579.55
572212a1-0082-4b4f-9659-0fbdc91bbc44,1031,543,18-06-2024,1762.74
d30122f9-46fa-4437-9067-b788824ab0c2,1057,515,07-11-2024,1550.2
97705b04-5bab-4942-baac-03959362f05b,1034,503,12-03-2025,863.51
f6f81cc2-2e77-4fb4-97ca-ee7e88bbc4bc,1074,541,08-09-2024,1224.8
38d25b8b-d1c3-42ec-b97e-3e2f835b66ff,1079,540,04-06-2024,1918.88
25ec4c4a-17e3-4731-9525-becdbd19384a,1067,543,15-07-2023,1432.07
e2d75e33-761c-4f0d-ad37-d5b53654ff43,1057,501,07-11-2024,1590.99
4fab5b35-7a0c-4a01-aac3-c89d4fe6a161,1005,534,29-04-2023,981.5
47046619-4e25-4133-a16f-349d4e2ce225,1007,507,29-02-2024,199.14
fc78c823-64c7-4c3d-aa03-e309965e7c03,1036,545,21-11-2023,580.97
7e59440b-135d-46b6-999b-8572ae7d1c28,1042,517,17-11-2024,1381.2
57d0be02-bb7a-4b70-b3f6-3810ae105ff1,1019,501,20-11-2023,1519.16
dc83641f-4956-419c-8407-96eb589c079d,1006,543,10-02-2025,266.61
b43a1ffa-b5bc-4d43-ac18-f44455f61bc2,1037,530,19-12-2023,382.17
05a73360-a82f-47d8-b60c-f9b129b41150,1048,523,28-08-2024,1998.49
a7586c33-4d40-4a8c-9bfb-2e2405797c26,1024,523,31-08-2024,1096.68
553a243f-514f-43d1-83a5-7dece847d553,1018,503,14-08-2023,648.64
a546f20c-6f72-4246-94c5-8c487a2945f5,1052,546,26-04-2023,1427.83
e7341f45-8f33-4ea6-969b-a96764839eb9,1076,519,25-03-2025,1190.66
a30eeee7-b4dc-49b4-a896-7b22bbc32691,1087,542,01-10-2024,440.15
cb40dbdb-f553-4168-b012-50e791642b4b,1050,530,11-12-2024,1704.5
7ef4ca5f-2ee5-4c86-8283-0297afa569fa,1030,527,21-03-2023,1988.49
e8724179-20e1-4d8e-8711-a201d596e9da,1062,526,17-08-2023,131.99
bd0b9ded-ff97-4aa3-a656-21d02b782b72,1058,508,30-10-2023,1258.65
b06f8273-537a-4e9b-b6f2-efca30cb965f,1058,520,11-06-2023,1805.3
eff3009e-e634-4e09-8b27-0c661656d4d1,1060,528,12-06-2023,1098.1
ea5aeff7-a743-4f1b-ba6c-1ca1b5f8dcbf,1018,540,07-01-2024,1724.21
092df3b8-30cf-41fd-8437-06625ecdf96a,1012,522,28-08-2024,986.94
4f806ecd-e819-4cb8-8649-414fb4d2dbfe,1080,544,08-01-2025,1580.45
0e9eac29-9932-43a8-b630-545807368d3a,1085,543,02-02-2025,1518.8
e5852c97-3660-444a-8e98-6797add728db,1095,533,03-02-2025,925.34
830e7fa2-3c51-4a18-af06-c885e020b6a3,1072,532,06-11-2024,801.39
42602ba7-a290-44c3-b986-ac325982928b,1023,511,08-12-2024,1767.67
542f3c42-2491-4d49-85d2-a49076569e00,1056,510,02-01-2023,1002.89
2a7a41f4-b918-4fe9-9db5-e96efdb8f9da,1094,545,29-12-2023,193.07
46a5ccf1-472b-40f6-b18a-01eeee7f3282,1081,512,21-09-2023,1094.29
11434550-0eb2-491e-8d35-ed1855828c27,1014,512,26-08-2023,288.11
d45b0020-b88f-4974-9bb2-c1ed4842ec9f,1051,532,31-07-2024,1420.76
e8197df0-756d-46af-bf3e-12dcb19b2e14,1087,525,12-12-2023,1232.53
ba355b70-8002-45e4-a1fe-05ade0911837,1085,545,16-08-2024,1216.47
d350ef63-085f-446f-8016-7ffdc79fada2,1074,542,15-07-2023,822.97
4cf66c3e-84fe-47f8-92ca-eadc63175ad4,1055,546,06-12-2024,1823.47
b5d25ca0-7a1b-45cd-be3b-3c7b92912a43,1082,506,23-03-2025,252.35
6ed29f17-f2cb-495e-8d64-606172fb8eb9,1045,512,26-06-2023,184.37
5cd55250-3d13-4a2c-99b7-79e9d71128b5,1044,514,19-01-2024,1781.25
9b2817c0-9651-453c-9995-36591b465d86,1096,509,29-03-2025,1893.16
2551f26a-9d11-460e-90f9-ae41e10c39ad,1078,511,14-12-2023,1882.96
0dae9ef0-5c3f-4577-924a-e850fe1472a7,1040,521,05-02-2025,974.73
492ec474-a7af-45a9-8787-59f711c0aba1,1074,521,10-10-2024,109.92
d9ab2bde-bb7b-49da-a352-8905b0b444d8,1083,531,16-09-2023,967.53
bd30197c-d041-4070-bcbc-574614aab839,1059,548,29-11-2024,1185.75
7b4b208f-a43e-4ec0-a3bd-f31c12ab7567,1022,521,03-01-2023,1529.36
b401bb34-5df0-4bb8-983e-95bd44020312,1071,527,12-08-2023,1095.31
9ae8e95e-c168-483c-a173-6c2da0b6df94,1016,519,05-02-2025,1085.6
809e05ca-f556-404b-be63-488d94b8d901,1084,534,04-05-2023,1300.41
57560235-93e6-4b01-97dd-e37e1b318396,1033,530,11-02-2025,1294.38
d4bf90aa-39d7-461c-b381-99e2433814fe,1076,530,08-01-2023,1829.51
160324d7-a5a1-4ba7-a0b0-ee27ec1f3688,1052,517,24-03-2024,988.36
8caa138c-38ba-4dec-b055-3baaad037d44,1100,532,19-12-2023,1701.83
8510967b-d1af-4121-b478-ec1e567671ac,1074,514,12-08-2024,243.55
186b88fe-1eb1-406c-818a-62179b59dfec,1029,524,26-11-2024,1349.87
3a280297-9b8f-4ff0-8b06-c0649b8f24eb,1041,517,28-09-2023,1036.81
52e118e3-0150-4a9e-9076-e5399fba9899,1043,537,03-09-2023,489.32
f90265db-cc29-440d-a6b8-bd1ba6b80a92,1009,534,12-07-2024,1944.31
174ef44e-a355-4a89-aa78-662fc8b52608,1099,527,21-09-2024,511.15
eb2234e4-a55f-4fdd-bf15-e28d107a76dc,1010,521,03-06-2023,1362.22
76247fde-5295-42a0-b47d-3a448c3c4142,1055,545,10-01-2023,1268
a1034091-babf-4d77-b3b8-269f861dea62,1006,532,08-01-2025,866.29
ce13a3c8-4e7a-4666-9bfd-d9de4cae7391,1080,534,23-06-2024,358.41
3d1a1ae6-52fe-4904-88cd-32910c6a3ce7,1069,532,16-04-2023,143.99
6958663a-ee1d-4119-b3c3-1af3b704f7d5,1082,501,14-08-2023,1282.29
13a43851-ff32-4c53-a6d7-b307da124fde,1069,515,30-12-2023,1239.87
0a625725-66ee-4019-a89c-f536c9de415f,1094,526,27-07-2024,41.81
c8e2cc9e-e47c-4bdb-8afb-00b5a9f167cf,1040,508,19-06-2023,799.49
27029bbc-cd14-47c2-bcbc-756ee319f1fd,1085,522,03-05-2024,624.75
e5abc996-bfd0-4331-9aae-6a1f63a3fbfd,1025,539,28-12-2024,1115.77
0f05b9c5-6b38-4bcd-aef5-b26628795d48,1089,521,18-10-2023,743.88
c2f0489e-05a6-4fc7-8f1e-3340eb6a3316,1051,514,25-05-2023,428.37
7bba1329-71a6-4a45-8040-4df367e76e36,1085,535,08-01-2023,1516.71
64fe3eec-525c-4005-9992-6241cefa3d4e,1002,510,18-08-2024,1454.58
6d78f65e-4613-4d3f-a98f-eeaed90ad243,1032,522,26-03-2025,1492.09
fe92e5ff-a075-400c-9a5e-e90a587c1236,1063,541,22-09-2024,1880.66
0a41c044-db91-492e-8e49-7e02fc2b59b8,1090,524,23-04-2023,645.73
6c85faac-31c7-48d0-8b12-634909f37a9b,1092,524,30-08-2024,986.09
e1685aad-a249-4f0c-9884-80c529c617af,1013,540,14-06-2023,1357.67
8b02f0d9-8451-4211-8e1b-0d0085d66f5f,1091,506,25-11-2023,1203.59
5f2cb4af-3589-4bda-a195-03204a0baf53,1055,534,25-03-2025,1983.78
bc7db6f0-536a-45bf-835c-ce556d0543dd,1058,515,06-10-2024,420.61
aa195a1c-ab83-4f26-9211-d55831c15e41,1006,516,22-04-2023,1311.92
53927532-0146-4791-9899-85fa10d26cfb,1034,523,17-11-2024,452.25
e44b6cea-5952-44d9-9779-e0d8b1dc5a91,1053,540,03-01-2025,685.41
3e62b09d-d5e2-46c0-baea-35ca893e5687,1034,533,21-08-2024,245.91
28d6bdd0-810c-4a17-976a-e313fb0b6bea,1021,545,20-07-2023,256.76
a69d865a-aa4a-40be-b652-cf02fc58e660,1071,510,14-03-2025,697.29
261ff74a-5474-4bf7-babc-64cd84b92218,1019,516,06-09-2023,1513.47
9e04c4e1-01aa-49a5-b88c-ec65fe919796,1029,548,25-12-2024,129.17
8660a11e-37ec-4f52-8913-14ecc35367d8,1060,528,05-01-2023,1233.6
b85ebc01-e8ed-44c2-8fdb-0128f57d4402,1088,509,05-03-2024,727.25
ebfb4aee-3127-47ce-8a5f-eb4ddb2a4e3d,1011,543,15-01-2025,1641.77
04a6f519-b6a4-46c8-a565-62e13d18515b,1035,550,17-11-2024,1124.94
34401c3d-1760-42e0-a51f-d3779ed1111b,1077,515,04-03-2024,960.02
e52b84a4-af11-4fa3-b0eb-8fd127b3512a,1017,529,22-08-2024,271.17
7af020c5-3839-4516-9b8d-22117aaaeb5c,1092,541,11-11-2024,959.37
05a23848-1677-4d85-a4d5-458b3a92f9f9,1082,513,08-10-2023,1982.57
55cff533-df81-4436-a619-0fafabf13093,1089,518,16-08-2024,1808.58
b9afcfea-31e9-4536-a1d1-d297cf57b4ec,1061,550,13-12-2023,1175.87
f48503d0-2ac0-4b3f-b21c-ab3ad15e4625,1044,511,14-12-2023,567.47
bee95956-7768-4b61-86f5-2e13e8b7c542,1057,521,01-09-2023,1848.26
d23adb02-410a-48d6-97f8-45f609aaa853,1030,533,15-10-2024,1669.7
e2a855fc-09f9-4c1a-ae6a-dd389bbec274,1067,535,18-01-2024,808.86
e08c02fc-6ef0-49ee-8731-bb4a0e08f64b,1030,536,05-08-2024,980.4
337139c7-910b-4668-9f61-9e6004945fc5,1064,546,12-03-2024,839.27
41c89bde-e5d3-4480-b9dc-7aa6d7db02fb,1001,522,22-03-2024,461.28
13cc178d-79b8-41ac-b31c-908d5263207a,1027,545,06-04-2024,1352.53
b14eb0c3-dc0f-415a-8d07-0442e4d016d0,1049,518,24-02-2025,936.21
be77fc25-0e34-4792-add4-cb676afc85fe,1059,536,15-08-2023,1370.02
e90fcc67-daa1-498e-ac48-aaabcb95e2ee,1064,513,03-01-2024,819.64
410f04a0-a031-416f-af87-15fb4902f401,1074,523,20-01-2024,1546.05
004cc857-2aa8-428e-843f-21859ff9f71a,1093,531,13-07-2024,1610.68
95f9727a-5b4b-45b9-9c3b-cd1bdc4f2c2f,1034,530,22-09-2024,1439.73
41517544-9e55-4d59-9422-9a2d46a5c533,1046,504,02-05-2024,1761.09
63d242cd-6d6c-40bb-8205-48ea21706535,1045,548,08-07-2024,575.45
5de0c1c2-2cc4-4d82-9f26-df42800a4d54,1007,520,08-02-2023,1829.09
61c3c146-65a3-483f-b1a2-1671e7214c83,1089,532,19-08-2023,1272.11
b409028c-c12b-4bc8-ad4b-1fb1066f3fa2,1027,536,11-08-2024,116.19
98ee8255-7f3b-4da9-be3e-7a1f1e4708d5,1015,504,25-07-2023,1584.5
77bc2f88-38c7-49a5-ade0-e6e2f992f828,1092,520,26-09-2023,296.01
523d311e-bfee-4a3e-a236-77e66b1702c5,1064,513,06-10-2024,658.9
c4a38ad4-3467-4b21-a9f4-68fe5c0a63c5,1071,536,10-03-2025,1769.64
c7113ae4-1889-4b7d-9676-cc6def91acff,1094,506,25-07-2024,350.22
e205dec9-1b68-4db6-b969-b0bc2aca6c8c,1062,512,06-01-2025,786.26
64377a5c-cdfd-4c66-9b4c-6e4c8f887df7,1032,543,02-03-2025,1395.6
0fce45a2-1694-486e-91cf-107c1477e11f,1009,542,13-06-2024,895.31
ee1e30b0-b837-4298-8010-d405ba263800,1078,520,29-08-2023,1535.81
55de8903-d36a-48df-847f-33a7a1c0c1a6,1074,536,17-02-2024,1409.78
dbecc2b7-d705-422e-80f6-79a8bfae547c,1058,521,21-08-2024,1661.09
171e0f83-2c80-4c0b-a2ce-40b6a742b34f,1100,513,05-04-2023,141.51
37ae9f9d-6af3-4fc1-9824-b5663fd422eb,1034,510,17-11-2023,1671.16
1aeff123-e336-4357-8af3-9ea1d61e1676,1032,503,15-10-2023,1980.95
42d507d1-e651-4ba4-b35b-8175b43e43e4,1035,538,12-11-2024,858.61
33f519a6-3bd7-4364-a17f-722acfdf6548,1098,509,15-11-2023,533.99
c28799a8-6b7a-4131-b102-aae4a15c1a45,1048,535,12-10-2024,1098.81
8b0a2fd3-da02-44fd-9e9d-c189fe313c66,1050,542,29-04-2024,291.84
3c874cff-4f45-40c5-8403-95954057993f,1017,519,25-04-2024,1421.21
20a87738-94de-494d-b733-558d7e749756,1052,527,31-10-2024,202.1
0b6b2ce1-0c1e-4978-84d8-a2a20d67efc5,1070,526,27-04-2024,1547.13
765f70a3-15d6-45fc-bf77-882014f2f18c,1032,525,15-07-2024,1464.71
c25437dd-2df5-43b4-99ae-e63e01c8f15b,1021,520,14-12-2024,263.67
ec1bb124-5d0c-4aa8-983c-fafb994f34e8,1085,517,29-12-2023,1655.64
0abda199-dded-4cdd-b302-bf9dcc489611,1098,521,22-05-2024,534.22
5c169fd7-78ce-4855-80fc-6463dc8a1afb,1089,544,07-09-2024,1032.37
1ba4c3ad-2ab2-403a-938f-888ef2c8a073,1038,538,20-06-2023,495.31
aec903a9-c38f-4424-ace0-06b07517238d,1052,526,05-09-2024,1430.13
73376cf4-065e-4163-9e4a-7a288684289d,1098,543,01-04-2025,1639.66
e7ec52d0-358b-4b22-8fc6-b4c2fca13933,1075,536,14-12-2024,772.07
32906ded-3db7-4a2b-bd8c-b2d69b40d15a,1091,528,01-12-2023,1681.82
26c962ba-49ab-44a3-9766-7508c4b69647,1005,518,09-11-2024,1280.15
836ddf2d-619c-43cf-97db-fe1f0a862ef5,1040,549,22-01-2025,1785.57
96b72581-f3a5-4733-a402-4d1d80b4353c,1090,545,19-01-2025,1958.26
937a2591-6739-4687-90af-7e4e41df1f58,1100,547,21-01-2024,164.43
984b8361-8fc8-4067-a169-b10a83f01d50,1089,516,27-08-2024,1943.41
d118148d-cd25-4f1b-a51e-bb2b1092d663,1078,516,27-09-2024,1329.38
7a45a674-af0d-4a72-b5f1-4ecc29a3677e,1045,534,17-05-2024,805.07
523e8cc6-c421-402e-bcf3-bc5f0793b5f5,1024,541,22-12-2023,1899.89
604d2d34-b27f-48f4-9557-4f24381f09ed,1049,514,23-01-2024,71.49
f46d6584-3915-461c-a776-b08eb8f2c95e,1017,516,28-11-2024,1902.68
6141cf3e-054f-4e9f-b1eb-d2968e2ad945,1043,541,02-10-2023,650.63
138f2107-36c4-4b90-97da-42af3e3ab49f,1047,504,17-07-2023,1945.55
